Date Times,Energy
Wed Sep 11 2013 00:00:00 GMT+0930 (Australian Central Standard Time),-0.415
Wed Sep 11 2013 00:30:00 GMT+0930 (Australian Central Standard Time),-0.429
Wed Sep 11 2013 01:00:00 GMT+0930 (Australian Central Standard Time),-0.358
Wed Sep 11 2013 01:30:00 GMT+0930 (Australian Central Standard Time),-0.333
Wed Sep 11 2013 02:00:00 GMT+0930 (Australian Central Standard Time),-0.348
Wed Sep 11 2013 02:30:00 GMT+0930 (Australian Central Standard Time),-0.391
Wed Sep 11 2013 03:00:00 GMT+0930 (Australian Central Standard Time),-0.293
Wed Sep 11 2013 03:30:00 GMT+0930 (Australian Central Standard Time),-0.379
Wed Sep 11 2013 04:00:00 GMT+0930 (Australian Central Standard Time),-0.323
Wed Sep 11 2013 04:30:00 GMT+0930 (Australian Central Standard Time),-0.344
Wed Sep 11 2013 05:00:00 GMT+0930 (Australian Central Standard Time),-0.315
Wed Sep 11 2013 05:30:00 GMT+0930 (Australian Central Standard Time),-0.21354
Wed Sep 11 2013 06:00:00 GMT+0930 (Australian Central Standard Time),-0.09237
Wed Sep 11 2013 06:30:00 GMT+0930 (Australian Central Standard Time),-0.32687
Wed Sep 11 2013 07:00:00 GMT+0930 (Australian Central Standard Time),0.3773
Wed Sep 11 2013 07:30:00 GMT+0930 (Australian Central Standard Time),1.1811
Wed Sep 11 2013 08:00:00 GMT+0930 (Australian Central Standard Time),1.8825
Wed Sep 11 2013 08:30:00 GMT+0930 (Australian Central Standard Time),2.7555
Wed Sep 11 2013 09:00:00 GMT+0930 (Australian Central Standard Time),1.7929
Wed Sep 11 2013 09:30:00 GMT+0930 (Australian Central Standard Time),2.8636
Wed Sep 11 2013 10:00:00 GMT+0930 (Australian Central Standard Time),2.0487
Wed Sep 11 2013 10:30:00 GMT+0930 (Australian Central Standard Time),2.2967
Wed Sep 11 2013 11:00:00 GMT+0930 (Australian Central Standard Time),2.5283
Wed Sep 11 2013 11:30:00 GMT+0930 (Australian Central Standard Time),0.79163
Wed Sep 11 2013 12:00:00 GMT+0930 (Australian Central Standard Time),0.49507
Wed Sep 11 2013 12:30:00 GMT+0930 (Australian Central Standard Time),2.0886
Wed Sep 11 2013 13:00:00 GMT+0930 (Australian Central Standard Time),0.0032247
Wed Sep 11 2013 13:30:00 GMT+0930 (Australian Central Standard Time),0.70362
Wed Sep 11 2013 14:00:00 GMT+0930 (Australian Central Standard Time),-0.13041
Wed Sep 11 2013 14:30:00 GMT+0930 (Australian Central Standard Time),0.29093
Wed Sep 11 2013 15:00:00 GMT+0930 (Australian Central Standard Time),-0.038532
Wed Sep 11 2013 15:30:00 GMT+0930 (Australian Central Standard Time),-0.31033
Wed Sep 11 2013 16:00:00 GMT+0930 (Australian Central Standard Time),-0.31134
Wed Sep 11 2013 16:30:00 GMT+0930 (Australian Central Standard Time),-0.42729
Wed Sep 11 2013 17:00:00 GMT+0930 (Australian Central Standard Time),-1.086
Wed Sep 11 2013 17:30:00 GMT+0930 (Australian Central Standard Time),-0.81
Wed Sep 11 2013 18:00:00 GMT+0930 (Australian Central Standard Time),-1.028
Wed Sep 11 2013 18:30:00 GMT+0930 (Australian Central Standard Time),-1.104
Wed Sep 11 2013 19:00:00 GMT+0930 (Australian Central Standard Time),-1.012
Wed Sep 11 2013 19:30:00 GMT+0930 (Australian Central Standard Time),-1.309
Wed Sep 11 2013 20:00:00 GMT+0930 (Australian Central Standard Time),-0.692
Wed Sep 11 2013 20:30:00 GMT+0930 (Australian Central Standard Time),-0.583
Wed Sep 11 2013 21:00:00 GMT+0930 (Australian Central Standard Time),-0.562
Wed Sep 11 2013 21:30:00 GMT+0930 (Australian Central Standard Time),-0.448
Wed Sep 11 2013 22:00:00 GMT+0930 (Australian Central Standard Time),-0.41
Wed Sep 11 2013 22:30:00 GMT+0930 (Australian Central Standard Time),-0.293
Wed Sep 11 2013 23:00:00 GMT+0930 (Australian Central Standard Time),-0.347
Wed Sep 11 2013 23:30:00 GMT+0930 (Australian Central Standard Time),-0.312
Thu Sep 12 2013 00:00:00 GMT+0930 (Australian Central Standard Time),-0.358
Thu Sep 12 2013 00:30:00 GMT+0930 (Australian Central Standard Time),-0.268
Thu Sep 12 2013 01:00:00 GMT+0930 (Australian Central Standard Time),-0.348
Thu Sep 12 2013 01:30:00 GMT+0930 (Australian Central Standard Time),-0.318
Thu Sep 12 2013 02:00:00 GMT+0930 (Australian Central Standard Time),-0.31
Thu Sep 12 2013 02:30:00 GMT+0930 (Australian Central Standard Time),-0.317
Thu Sep 12 2013 03:00:00 GMT+0930 (Australian Central Standard Time),-0.307
Thu Sep 12 2013 03:30:00 GMT+0930 (Australian Central Standard Time),-0.307
Thu Sep 12 2013 04:00:00 GMT+0930 (Australian Central Standard Time),-0.317
Thu Sep 12 2013 04:30:00 GMT+0930 (Australian Central Standard Time),-0.285
Thu Sep 12 2013 05:00:00 GMT+0930 (Australian Central Standard Time),-0.53392
Thu Sep 12 2013 05:30:00 GMT+0930 (Australian Central Standard Time),-0.55234
Thu Sep 12 2013 06:00:00 GMT+0930 (Australian Central Standard Time),-0.7269
Thu Sep 12 2013 06:30:00 GMT+0930 (Australian Central Standard Time),0.084928
Thu Sep 12 2013 07:00:00 GMT+0930 (Australian Central Standard Time),0.14361
Thu Sep 12 2013 07:30:00 GMT+0930 (Australian Central Standard Time),0.39907
Thu Sep 12 2013 08:00:00 GMT+0930 (Australian Central Standard Time),0.47781
Thu Sep 12 2013 08:30:00 GMT+0930 (Australian Central Standard Time),0.55338
Thu Sep 12 2013 09:00:00 GMT+0930 (Australian Central Standard Time),0.82526
Thu Sep 12 2013 09:30:00 GMT+0930 (Australian Central Standard Time),1.2633
Thu Sep 12 2013 10:00:00 GMT+0930 (Australian Central Standard Time),0.96757
Thu Sep 12 2013 10:30:00 GMT+0930 (Australian Central Standard Time),1.3094
Thu Sep 12 2013 11:00:00 GMT+0930 (Australian Central Standard Time),1.4107
Thu Sep 12 2013 11:30:00 GMT+0930 (Australian Central Standard Time),1.4334
Thu Sep 12 2013 12:00:00 GMT+0930 (Australian Central Standard Time),1.3968
Thu Sep 12 2013 12:30:00 GMT+0930 (Australian Central Standard Time),1.2824
Thu Sep 12 2013 13:00:00 GMT+0930 (Australian Central Standard Time),2.287
Thu Sep 12 2013 13:30:00 GMT+0930 (Australian Central Standard Time),1.3873
Thu Sep 12 2013 14:00:00 GMT+0930 (Australian Central Standard Time),1.1043
Thu Sep 12 2013 14:30:00 GMT+0930 (Australian Central Standard Time),0.97646
Thu Sep 12 2013 15:00:00 GMT+0930 (Australian Central Standard Time),1.3314
Thu Sep 12 2013 15:30:00 GMT+0930 (Australian Central Standard Time),0.43827
Thu Sep 12 2013 16:00:00 GMT+0930 (Australian Central Standard Time),0.23269
Thu Sep 12 2013 16:30:00 GMT+0930 (Australian Central Standard Time),-0.43125
Thu Sep 12 2013 17:00:00 GMT+0930 (Australian Central Standard Time),-0.655
Thu Sep 12 2013 17:30:00 GMT+0930 (Australian Central Standard Time),-1.163
Thu Sep 12 2013 18:00:00 GMT+0930 (Australian Central Standard Time),-0.809
Thu Sep 12 2013 18:30:00 GMT+0930 (Australian Central Standard Time),-0.476
Thu Sep 12 2013 19:00:00 GMT+0930 (Australian Central Standard Time),-0.636
Thu Sep 12 2013 19:30:00 GMT+0930 (Australian Central Standard Time),-0.676
Thu Sep 12 2013 20:00:00 GMT+0930 (Australian Central Standard Time),-1.601
Thu Sep 12 2013 20:30:00 GMT+0930 (Australian Central Standard Time),-1.164
Thu Sep 12 2013 21:00:00 GMT+0930 (Australian Central Standard Time),-0.628
Thu Sep 12 2013 21:30:00 GMT+0930 (Australian Central Standard Time),-0.637
Thu Sep 12 2013 22:00:00 GMT+0930 (Australian Central Standard Time),-0.695
Thu Sep 12 2013 22:30:00 GMT+0930 (Australian Central Standard Time),-0.44
Thu Sep 12 2013 23:00:00 GMT+0930 (Australian Central Standard Time),-0.387
Thu Sep 12 2013 23:30:00 GMT+0930 (Australian Central Standard Time),-0.298
Fri Sep 13 2013 00:00:00 GMT+0930 (Australian Central Standard Time),-0.279
Fri Sep 13 2013 00:30:00 GMT+0930 (Australian Central Standard Time),-0.222
Fri Sep 13 2013 01:00:00 GMT+0930 (Australian Central Standard Time),-0.304
Fri Sep 13 2013 01:30:00 GMT+0930 (Australian Central Standard Time),-0.259
Fri Sep 13 2013 02:00:00 GMT+0930 (Australian Central Standard Time),-0.281
Fri Sep 13 2013 02:30:00 GMT+0930 (Australian Central Standard Time),-0.272
Fri Sep 13 2013 03:00:00 GMT+0930 (Australian Central Standard Time),-0.277
Fri Sep 13 2013 03:30:00 GMT+0930 (Australian Central Standard Time),-0.266
Fri Sep 13 2013 04:00:00 GMT+0930 (Australian Central Standard Time),-0.239
Fri Sep 13 2013 04:30:00 GMT+0930 (Australian Central Standard Time),-0.277
Fri Sep 13 2013 05:00:00 GMT+0930 (Australian Central Standard Time),-0.25624
Fri Sep 13 2013 05:30:00 GMT+0930 (Australian Central Standard Time),0.074652
Fri Sep 13 2013 06:00:00 GMT+0930 (Australian Central Standard Time),0.37686
Fri Sep 13 2013 06:30:00 GMT+0930 (Australian Central Standard Time),-0.055289
Fri Sep 13 2013 07:00:00 GMT+0930 (Australian Central Standard Time),0.66847
Fri Sep 13 2013 07:30:00 GMT+0930 (Australian Central Standard Time),2.4045
Fri Sep 13 2013 08:00:00 GMT+0930 (Australian Central Standard Time),2.1784
Fri Sep 13 2013 08:30:00 GMT+0930 (Australian Central Standard Time),1.1005
Fri Sep 13 2013 09:00:00 GMT+0930 (Australian Central Standard Time),1.1397
Fri Sep 13 2013 09:30:00 GMT+0930 (Australian Central Standard Time),2.1231
Fri Sep 13 2013 10:00:00 GMT+0930 (Australian Central Standard Time),2.4556
Fri Sep 13 2013 10:30:00 GMT+0930 (Australian Central Standard Time),2.1295
Fri Sep 13 2013 11:00:00 GMT+0930 (Australian Central Standard Time),1.6664
Fri Sep 13 2013 11:30:00 GMT+0930 (Australian Central Standard Time),1.6593
Fri Sep 13 2013 12:00:00 GMT+0930 (Australian Central Standard Time),2.4836
Fri Sep 13 2013 12:30:00 GMT+0930 (Australian Central Standard Time),2.2357
Fri Sep 13 2013 13:00:00 GMT+0930 (Australian Central Standard Time),1.5706
Fri Sep 13 2013 13:30:00 GMT+0930 (Australian Central Standard Time),1.843
Fri Sep 13 2013 14:00:00 GMT+0930 (Australian Central Standard Time),1.3789
Fri Sep 13 2013 14:30:00 GMT+0930 (Australian Central Standard Time),1.2226
Fri Sep 13 2013 15:00:00 GMT+0930 (Australian Central Standard Time),0.55617
Fri Sep 13 2013 15:30:00 GMT+0930 (Australian Central Standard Time),-0.43995
Fri Sep 13 2013 16:00:00 GMT+0930 (Australian Central Standard Time),-0.4696
Fri Sep 13 2013 16:30:00 GMT+0930 (Australian Central Standard Time),-0.33505
Fri Sep 13 2013 17:00:00 GMT+0930 (Australian Central Standard Time),-1.521
Fri Sep 13 2013 17:30:00 GMT+0930 (Australian Central Standard Time),-1.314
Fri Sep 13 2013 18:00:00 GMT+0930 (Australian Central Standard Time),-1.196
Fri Sep 13 2013 18:30:00 GMT+0930 (Australian Central Standard Time),-0.762
Fri Sep 13 2013 19:00:00 GMT+0930 (Australian Central Standard Time),-0.405
Fri Sep 13 2013 19:30:00 GMT+0930 (Australian Central Standard Time),-0.417
Fri Sep 13 2013 20:00:00 GMT+0930 (Australian Central Standard Time),-0.509
Fri Sep 13 2013 20:30:00 GMT+0930 (Australian Central Standard Time),-0.494
Fri Sep 13 2013 21:00:00 GMT+0930 (Australian Central Standard Time),-0.65
Fri Sep 13 2013 21:30:00 GMT+0930 (Australian Central Standard Time),-0.525
Fri Sep 13 2013 22:00:00 GMT+0930 (Australian Central Standard Time),-0.541
Fri Sep 13 2013 22:30:00 GMT+0930 (Australian Central Standard Time),-0.726
Fri Sep 13 2013 23:00:00 GMT+0930 (Australian Central Standard Time),-0.743
Fri Sep 13 2013 23:30:00 GMT+0930 (Australian Central Standard Time),-0.712
Sat Sep 14 2013 00:00:00 GMT+0930 (Australian Central Standard Time),-0.577
Sat Sep 14 2013 00:30:00 GMT+0930 (Australian Central Standard Time),-0.686
Sat Sep 14 2013 01:00:00 GMT+0930 (Australian Central Standard Time),-0.687
Sat Sep 14 2013 01:30:00 GMT+0930 (Australian Central Standard Time),-0.629
Sat Sep 14 2013 02:00:00 GMT+0930 (Australian Central Standard Time),-0.415
Sat Sep 14 2013 02:30:00 GMT+0930 (Australian Central Standard Time),-0.171
Sat Sep 14 2013 03:00:00 GMT+0930 (Australian Central Standard Time),-0.307
Sat Sep 14 2013 03:30:00 GMT+0930 (Australian Central Standard Time),-0.248
Sat Sep 14 2013 04:00:00 GMT+0930 (Australian Central Standard Time),-0.241
Sat Sep 14 2013 04:30:00 GMT+0930 (Australian Central Standard Time),-0.272
Sat Sep 14 2013 05:00:00 GMT+0930 (Australian Central Standard Time),-0.21877
Sat Sep 14 2013 05:30:00 GMT+0930 (Australian Central Standard Time),-0.14975
Sat Sep 14 2013 06:00:00 GMT+0930 (Australian Central Standard Time),0.023397
Sat Sep 14 2013 06:30:00 GMT+0930 (Australian Central Standard Time),0.17177
Sat Sep 14 2013 07:00:00 GMT+0930 (Australian Central Standard Time),1.1438
Sat Sep 14 2013 07:30:00 GMT+0930 (Australian Central Standard Time),2.0921
Sat Sep 14 2013 08:00:00 GMT+0930 (Australian Central Standard Time),2.6344
Sat Sep 14 2013 08:30:00 GMT+0930 (Australian Central Standard Time),3.0274
Sat Sep 14 2013 09:00:00 GMT+0930 (Australian Central Standard Time),3.2491
Sat Sep 14 2013 09:30:00 GMT+0930 (Australian Central Standard Time),3.3971
Sat Sep 14 2013 10:00:00 GMT+0930 (Australian Central Standard Time),3.6381
Sat Sep 14 2013 10:30:00 GMT+0930 (Australian Central Standard Time),3.779
Sat Sep 14 2013 11:00:00 GMT+0930 (Australian Central Standard Time),3.1504
Sat Sep 14 2013 11:30:00 GMT+0930 (Australian Central Standard Time),2.7587
Sat Sep 14 2013 12:00:00 GMT+0930 (Australian Central Standard Time),2.2634
Sat Sep 14 2013 12:30:00 GMT+0930 (Australian Central Standard Time),1.6462
Sat Sep 14 2013 13:00:00 GMT+0930 (Australian Central Standard Time),1.6112
Sat Sep 14 2013 13:30:00 GMT+0930 (Australian Central Standard Time),0.42028
Sat Sep 14 2013 14:00:00 GMT+0930 (Australian Central Standard Time),0.38981
Sat Sep 14 2013 14:30:00 GMT+0930 (Australian Central Standard Time),0.65627
Sat Sep 14 2013 15:00:00 GMT+0930 (Australian Central Standard Time),0.39656
Sat Sep 14 2013 15:30:00 GMT+0930 (Australian Central Standard Time),-0.14454
Sat Sep 14 2013 16:00:00 GMT+0930 (Australian Central Standard Time),0.047027
Sat Sep 14 2013 16:30:00 GMT+0930 (Australian Central Standard Time),-0.52703
Sat Sep 14 2013 17:00:00 GMT+0930 (Australian Central Standard Time),-1.25
Sat Sep 14 2013 17:30:00 GMT+0930 (Australian Central Standard Time),-1.835
Sat Sep 14 2013 18:00:00 GMT+0930 (Australian Central Standard Time),-1.967
Sat Sep 14 2013 18:30:00 GMT+0930 (Australian Central Standard Time),-1.448
Sat Sep 14 2013 19:00:00 GMT+0930 (Australian Central Standard Time),-1.048
Sat Sep 14 2013 19:30:00 GMT+0930 (Australian Central Standard Time),-0.916
Sat Sep 14 2013 20:00:00 GMT+0930 (Australian Central Standard Time),-0.531
Sat Sep 14 2013 20:30:00 GMT+0930 (Australian Central Standard Time),-0.444
Sat Sep 14 2013 21:00:00 GMT+0930 (Australian Central Standard Time),-0.381
Sat Sep 14 2013 21:30:00 GMT+0930 (Australian Central Standard Time),-0.284
Sat Sep 14 2013 22:00:00 GMT+0930 (Australian Central Standard Time),-0.321
Sat Sep 14 2013 22:30:00 GMT+0930 (Australian Central Standard Time),-0.237
Sat Sep 14 2013 23:00:00 GMT+0930 (Australian Central Standard Time),-0.196
Sat Sep 14 2013 23:30:00 GMT+0930 (Australian Central Standard Time),-0.298
Sun Sep 15 2013 00:00:00 GMT+0930 (Australian Central Standard Time),-0.2
Sun Sep 15 2013 00:30:00 GMT+0930 (Australian Central Standard Time),-0.231
Sun Sep 15 2013 01:00:00 GMT+0930 (Australian Central Standard Time),-0.28
Sun Sep 15 2013 01:30:00 GMT+0930 (Australian Central Standard Time),-0.165
Sun Sep 15 2013 02:00:00 GMT+0930 (Australian Central Standard Time),-0.303
Sun Sep 15 2013 02:30:00 GMT+0930 (Australian Central Standard Time),-0.184
Sun Sep 15 2013 03:00:00 GMT+0930 (Australian Central Standard Time),-0.306
Sun Sep 15 2013 03:30:00 GMT+0930 (Australian Central Standard Time),-0.193
Sun Sep 15 2013 04:00:00 GMT+0930 (Australian Central Standard Time),-0.327
Sun Sep 15 2013 04:30:00 GMT+0930 (Australian Central Standard Time),-0.265
Sun Sep 15 2013 05:00:00 GMT+0930 (Australian Central Standard Time),-0.16814
Sun Sep 15 2013 05:30:00 GMT+0930 (Australian Central Standard Time),-0.0021353
Sun Sep 15 2013 06:00:00 GMT+0930 (Australian Central Standard Time),0.092915
Sun Sep 15 2013 06:30:00 GMT+0930 (Australian Central Standard Time),0.73889
Sun Sep 15 2013 07:00:00 GMT+0930 (Australian Central Standard Time),1.5472
Sun Sep 15 2013 07:30:00 GMT+0930 (Australian Central Standard Time),2.4004
Sun Sep 15 2013 08:00:00 GMT+0930 (Australian Central Standard Time),2.6183
Sun Sep 15 2013 08:30:00 GMT+0930 (Australian Central Standard Time),3.2727
Sun Sep 15 2013 09:00:00 GMT+0930 (Australian Central Standard Time),2.9119
Sun Sep 15 2013 09:30:00 GMT+0930 (Australian Central Standard Time),2.7129
Sun Sep 15 2013 10:00:00 GMT+0930 (Australian Central Standard Time),2.441
Sun Sep 15 2013 10:30:00 GMT+0930 (Australian Central Standard Time),2.8525
Sun Sep 15 2013 11:00:00 GMT+0930 (Australian Central Standard Time),2.0085
Sun Sep 15 2013 11:30:00 GMT+0930 (Australian Central Standard Time),-0.20092
Sun Sep 15 2013 12:00:00 GMT+0930 (Australian Central Standard Time),1.3746
Sun Sep 15 2013 12:30:00 GMT+0930 (Australian Central Standard Time),0.54117
Sun Sep 15 2013 13:00:00 GMT+0930 (Australian Central Standard Time),0.97986
Sun Sep 15 2013 13:30:00 GMT+0930 (Australian Central Standard Time),1.3771
Sun Sep 15 2013 14:00:00 GMT+0930 (Australian Central Standard Time),2.3355
Sun Sep 15 2013 14:30:00 GMT+0930 (Australian Central Standard Time),1.4876
Sun Sep 15 2013 15:00:00 GMT+0930 (Australian Central Standard Time),0.75256
Sun Sep 15 2013 15:30:00 GMT+0930 (Australian Central Standard Time),0.44883
Sun Sep 15 2013 16:00:00 GMT+0930 (Australian Central Standard Time),0.0793
Sun Sep 15 2013 16:30:00 GMT+0930 (Australian Central Standard Time),-1.1503
Sun Sep 15 2013 17:00:00 GMT+0930 (Australian Central Standard Time),-1.844
Sun Sep 15 2013 17:30:00 GMT+0930 (Australian Central Standard Time),-2.109
Sun Sep 15 2013 18:00:00 GMT+0930 (Australian Central Standard Time),-1.806
Sun Sep 15 2013 18:30:00 GMT+0930 (Australian Central Standard Time),-1.226
Sun Sep 15 2013 19:00:00 GMT+0930 (Australian Central Standard Time),-1.134
Sun Sep 15 2013 19:30:00 GMT+0930 (Australian Central Standard Time),-1.014
Sun Sep 15 2013 20:00:00 GMT+0930 (Australian Central Standard Time),-0.707
Sun Sep 15 2013 20:30:00 GMT+0930 (Australian Central Standard Time),-0.663
Sun Sep 15 2013 21:00:00 GMT+0930 (Australian Central Standard Time),-0.522
Sun Sep 15 2013 21:30:00 GMT+0930 (Australian Central Standard Time),-0.642
Sun Sep 15 2013 22:00:00 GMT+0930 (Australian Central Standard Time),-0.49
Sun Sep 15 2013 22:30:00 GMT+0930 (Australian Central Standard Time),-0.494
Sun Sep 15 2013 23:00:00 GMT+0930 (Australian Central Standard Time),-0.25
Sun Sep 15 2013 23:30:00 GMT+0930 (Australian Central Standard Time),-0.266
Mon Sep 16 2013 00:00:00 GMT+0930 (Australian Central Standard Time),-0.225
Mon Sep 16 2013 00:30:00 GMT+0930 (Australian Central Standard Time),-0.239
Mon Sep 16 2013 01:00:00 GMT+0930 (Australian Central Standard Time),-0.301
Mon Sep 16 2013 01:30:00 GMT+0930 (Australian Central Standard Time),-0.294
Mon Sep 16 2013 02:00:00 GMT+0930 (Australian Central Standard Time),-0.264
Mon Sep 16 2013 02:30:00 GMT+0930 (Australian Central Standard Time),-0.239
Mon Sep 16 2013 03:00:00 GMT+0930 (Australian Central Standard Time),-0.223
Mon Sep 16 2013 03:30:00 GMT+0930 (Australian Central Standard Time),-0.262
Mon Sep 16 2013 04:00:00 GMT+0930 (Australian Central Standard Time),-0.233
Mon Sep 16 2013 04:30:00 GMT+0930 (Australian Central Standard Time),-0.199
Mon Sep 16 2013 05:00:00 GMT+0930 (Australian Central Standard Time),-0.28419
Mon Sep 16 2013 05:30:00 GMT+0930 (Australian Central Standard Time),-0.5431
Mon Sep 16 2013 06:00:00 GMT+0930 (Australian Central Standard Time),-0.13643
Mon Sep 16 2013 06:30:00 GMT+0930 (Australian Central Standard Time),0.061951
Mon Sep 16 2013 07:00:00 GMT+0930 (Australian Central Standard Time),0.31173
Mon Sep 16 2013 07:30:00 GMT+0930 (Australian Central Standard Time),0.56803
Mon Sep 16 2013 08:00:00 GMT+0930 (Australian Central Standard Time),0.82002
Mon Sep 16 2013 08:30:00 GMT+0930 (Australian Central Standard Time),0.99574
Mon Sep 16 2013 09:00:00 GMT+0930 (Australian Central Standard Time),1.2181
Mon Sep 16 2013 09:30:00 GMT+0930 (Australian Central Standard Time),1.2141
Mon Sep 16 2013 10:00:00 GMT+0930 (Australian Central Standard Time),1.8089
Mon Sep 16 2013 10:30:00 GMT+0930 (Australian Central Standard Time),2.1413
Mon Sep 16 2013 11:00:00 GMT+0930 (Australian Central Standard Time),2.4094
Mon Sep 16 2013 11:30:00 GMT+0930 (Australian Central Standard Time),2.4884
Mon Sep 16 2013 12:00:00 GMT+0930 (Australian Central Standard Time),1.6791
Mon Sep 16 2013 12:30:00 GMT+0930 (Australian Central Standard Time),1.2807
Mon Sep 16 2013 13:00:00 GMT+0930 (Australian Central Standard Time),1.1062
Mon Sep 16 2013 13:30:00 GMT+0930 (Australian Central Standard Time),0.1858
Mon Sep 16 2013 14:00:00 GMT+0930 (Australian Central Standard Time),-0.44879
Mon Sep 16 2013 14:30:00 GMT+0930 (Australian Central Standard Time),-0.18076
Mon Sep 16 2013 15:00:00 GMT+0930 (Australian Central Standard Time),-0.28289
Mon Sep 16 2013 15:30:00 GMT+0930 (Australian Central Standard Time),-0.32593
Mon Sep 16 2013 16:00:00 GMT+0930 (Australian Central Standard Time),-0.41719
Mon Sep 16 2013 16:30:00 GMT+0930 (Australian Central Standard Time),-0.65182
Mon Sep 16 2013 17:00:00 GMT+0930 (Australian Central Standard Time),-1.091
Mon Sep 16 2013 17:30:00 GMT+0930 (Australian Central Standard Time),-1.256
Mon Sep 16 2013 18:00:00 GMT+0930 (Australian Central Standard Time),-0.828
Mon Sep 16 2013 18:30:00 GMT+0930 (Australian Central Standard Time),-0.666
Mon Sep 16 2013 19:00:00 GMT+0930 (Australian Central Standard Time),-0.899
Mon Sep 16 2013 19:30:00 GMT+0930 (Australian Central Standard Time),-0.861
Mon Sep 16 2013 20:00:00 GMT+0930 (Australian Central Standard Time),-0.466
Mon Sep 16 2013 20:30:00 GMT+0930 (Australian Central Standard Time),-0.625
Mon Sep 16 2013 21:00:00 GMT+0930 (Australian Central Standard Time),-0.685
Mon Sep 16 2013 21:30:00 GMT+0930 (Australian Central Standard Time),-0.339
Mon Sep 16 2013 22:00:00 GMT+0930 (Australian Central Standard Time),-0.357
Mon Sep 16 2013 22:30:00 GMT+0930 (Australian Central Standard Time),-0.27
Mon Sep 16 2013 23:00:00 GMT+0930 (Australian Central Standard Time),-0.312
Mon Sep 16 2013 23:30:00 GMT+0930 (Australian Central Standard Time),-0.359
Tue Sep 17 2013 00:00:00 GMT+0930 (Australian Central Standard Time),-0.319
Tue Sep 17 2013 00:30:00 GMT+0930 (Australian Central Standard Time),-0.381
Tue Sep 17 2013 01:00:00 GMT+0930 (Australian Central Standard Time),-0.306
Tue Sep 17 2013 01:30:00 GMT+0930 (Australian Central Standard Time),-0.247
Tue Sep 17 2013 02:00:00 GMT+0930 (Australian Central Standard Time),-0.297
Tue Sep 17 2013 02:30:00 GMT+0930 (Australian Central Standard Time),-0.335
Tue Sep 17 2013 03:00:00 GMT+0930 (Australian Central Standard Time),-0.193
Tue Sep 17 2013 03:30:00 GMT+0930 (Australian Central Standard Time),-0.387
Tue Sep 17 2013 04:00:00 GMT+0930 (Australian Central Standard Time),-0.229
Tue Sep 17 2013 04:30:00 GMT+0930 (Australian Central Standard Time),-0.276
Tue Sep 17 2013 05:00:00 GMT+0930 (Australian Central Standard Time),-0.31905
Tue Sep 17 2013 05:30:00 GMT+0930 (Australian Central Standard Time),-0.17783
Tue Sep 17 2013 06:00:00 GMT+0930 (Australian Central Standard Time),0.39179
Tue Sep 17 2013 06:30:00 GMT+0930 (Australian Central Standard Time),0.36643
Tue Sep 17 2013 07:00:00 GMT+0930 (Australian Central Standard Time),0.11318
Tue Sep 17 2013 07:30:00 GMT+0930 (Australian Central Standard Time),0.93891
Tue Sep 17 2013 08:00:00 GMT+0930 (Australian Central Standard Time),0.51424
Tue Sep 17 2013 08:30:00 GMT+0930 (Australian Central Standard Time),1.2101
Tue Sep 17 2013 09:00:00 GMT+0930 (Australian Central Standard Time),0.93397
Tue Sep 17 2013 09:30:00 GMT+0930 (Australian Central Standard Time),1.4116
Tue Sep 17 2013 10:00:00 GMT+0930 (Australian Central Standard Time),1.343
Tue Sep 17 2013 10:30:00 GMT+0930 (Australian Central Standard Time),2.7509
Tue Sep 17 2013 11:00:00 GMT+0930 (Australian Central Standard Time),0.72864
Tue Sep 17 2013 11:30:00 GMT+0930 (Australian Central Standard Time),1.1711
Tue Sep 17 2013 12:00:00 GMT+0930 (Australian Central Standard Time),0.91515
Tue Sep 17 2013 12:30:00 GMT+0930 (Australian Central Standard Time),0.75574
Tue Sep 17 2013 13:00:00 GMT+0930 (Australian Central Standard Time),0.70652
Tue Sep 17 2013 13:30:00 GMT+0930 (Australian Central Standard Time),-0.071531
Tue Sep 17 2013 14:00:00 GMT+0930 (Australian Central Standard Time),0.025153
Tue Sep 17 2013 14:30:00 GMT+0930 (Australian Central Standard Time),0.18353
Tue Sep 17 2013 15:00:00 GMT+0930 (Australian Central Standard Time),0.1748
Tue Sep 17 2013 15:30:00 GMT+0930 (Australian Central Standard Time),-0.16279
Tue Sep 17 2013 16:00:00 GMT+0930 (Australian Central Standard Time),-0.28057
Tue Sep 17 2013 16:30:00 GMT+0930 (Australian Central Standard Time),-1.4516
Tue Sep 17 2013 17:00:00 GMT+0930 (Australian Central Standard Time),-1.483
Tue Sep 17 2013 17:30:00 GMT+0930 (Australian Central Standard Time),-0.962
Tue Sep 17 2013 18:00:00 GMT+0930 (Australian Central Standard Time),-1.173
Tue Sep 17 2013 18:30:00 GMT+0930 (Australian Central Standard Time),-1.286
Tue Sep 17 2013 19:00:00 GMT+0930 (Australian Central Standard Time),-0.949
Tue Sep 17 2013 19:30:00 GMT+0930 (Australian Central Standard Time),-0.821
Tue Sep 17 2013 20:00:00 GMT+0930 (Australian Central Standard Time),-0.838
Tue Sep 17 2013 20:30:00 GMT+0930 (Australian Central Standard Time),-0.752
Tue Sep 17 2013 21:00:00 GMT+0930 (Australian Central Standard Time),-0.493
Tue Sep 17 2013 21:30:00 GMT+0930 (Australian Central Standard Time),-0.632
